抓取时间,抓取时刻,订单号,安,非,赔,保,农,订单标题,金额(元）,年利率,期限（月）,还款方式,每月还款金额,进度,借款状态,剩余时间,结束时间,总投标数,浏览量,借款id,借入信用等级,借入信用分数,借出信用分数,成功次数,流标次数,身份认证,视频认证,学历认证,手机认证,借款目的,性别,年龄,婚姻状况,文化程度,住宅状况,是否购车,关于我,我想要使用这笔款项做什么,我的还款能力说明
2014/03/07,15:00:30,461996,0,0,0,0,0,【其他】从来没贷款过来尝试下,3000,13,12,等额本息，每月还款,268,0.00,正在预审,8天02时43分,,0,84,li472933385,HR,10,10,0,0,0,0,0,0,其他,男,25,未婚,高中,租用,没有,我就是一个上班族，月薪4千,准备尝试下跟朋友做个小生意,我在公司上班月薪4千
2014/03/07,15:00:32,461997,0,0,0,0,0,【其他】刚接工程急用钱需要资金,3000,13,12,等额本息，每月还款,268,0.00,正在预审,8天02时43分,,0,102,zhaozhanfa,HR,10,10,0,0,0,0,0,0,其他,男,32,已婚,中专,租用,没有,我现在刚接一个拉灰活现金结算需要资金,去低价买进灰在卖到工地现金结算,我有自己的经济收入小中介每月有收入还有点灵活做
2014/03/07,15:00:37,461998,0,0,0,0,0,【网商经营】用于淘宝经营周转,3000,13,7,等额本息，每月还款,448,0.00,正在预审,8天02时45分,,0,96,guoyinyin120930,HR,10,10,0,0,0,0,0,0,网商经营,女,24,未婚,中专,与父母共住,没有,一间地产公司的文员，和家里人一起住，没有什么负债。,我想用于我刚开的淘宝店，,我在地产公司上班，有稳定收入。
2014/03/07,15:00:40,461999,0,0,0,0,0,【累积信用】初次体验累计信用希望以后能够有所提高,3000,13,12,等额本息，每月还款,268,0.00,正在预审,8天02时44分,,0,90,lzflove,HR,10,10,0,0,0,0,0,0,累计信用,男,28,未婚,大专,自置无按揭,是,我是来至一坐美丽的县城大石桥市的一个普通的矿管人员，我的工作负责矿产品的税务，工作工资稳定。,初次体验累计信用希望以后能够有所提高,目前工作稳定工资稳定，有房有车，有固定资产，每个月都有3000至5000的租金收入
2014/03/07,15:00:42,462000,0,0,0,0,0,【个人消费】刚刚从部队退伍回来，参加工作。希望有点闲钱做投资,3000,13,12,等额本息，每月还款,268,0.00,正在预审,8天02时44分,,0,1398,zhangsheng1125,HR,10,10,0,0,0,0,0,0,个人消费,男,22,未婚,大专,与父母共住,没有,我是一个刚刚从部队退伍的士兵,我希望在我参加工作的同时有一点闲钱可以做做投资，为我将来的生活做基石,我现在有稳定的工作，月入3000，有能力归还
2014/03/07,15:00:45,462001,0,0,0,0,0,【个人消费】本人急需用一笔钱,3000,13,7,等额本息，每月还款,448,0.00,正在预审,8天02时45分,,0,96,chuangyehu521,HR,11,10,0,1,0,0,0,0,个人消费,男,23,未婚,本科,与父母共住,没有,本人是一名大三的学生！,用于在学校里面开一个报刊社,每月的生活费和所赚到的钱
2014/03/07,15:00:48,462002,1,1,0,0,0,安非标奖励月推出大优惠11,20000,8,6,等额本息，每月还款,3412,100.00,借款成功,,2014/2/28,6,60,zjgvn911,HR,22,4835,27,0,0,0,1,0,,,,,,,,安非标奖励月推出大优惠11,安非标奖励月推出大优惠11,安非标奖励月推出大优惠11
2014/03/07,15:00:55,462003,0,0,0,0,0,【个人消费】我是个工薪族，平时消费大，希望能贷到款，我会诚信还款的,3000,13,12,等额本息，每月还款,268,0.00,正在预审,8天02时45分,,0,162,LJMJY520,HR,10,10,0,0,0,0,0,0,个人消费,男,34,已婚,大专,其他,没有,我是个工薪族，想网货体验一下,平时个人生活消费大的，想网货周转一下,我是个工薪族，会努力赚钱，诚信还款
2014/03/07,15:00:57,462004,0,0,0,0,0,【网商经营】我想开一个自己的网闸,3000,22,7,等额本息，每月还款,461,100.00,借款审批中,,2014/2/28,17,174,qpm123456,HR,10,10,0,0,0,0,0,0,,,,,,,,24.人正壮年劳动力正壮,我想开一个自己的网站,我月薪3300.2个月还款
2014/03/07,15:01:00,462005,0,0,0,0,0,【实体经营】因近几年我公司扩大生产规模，又投资兴建了老年公寓,3000,13,12,等额本息，每月还款,268,0.00,正在预审,8天02时47分,,0,168,gy287386484,HR,10,10,0,0,0,0,0,0,实体经营,女,54,离婚,大专,自置无按揭,是,我公司成立1993年3月，主要经营服装加工，自产自销，进出口贸易，占地面积10000平米，建筑面积5000平米，有员工120人，各种机器设备130台件。,根据近几年市场的需求，我公司扩大多种经营并在北京独家代理ppR建筑材料，市场销售良好，去年又兴办了300个床位的枫叶红老年公寓，今年5月份即将开业。,服装加工收入是本企业的支柱产业，有稳定的收入，建筑材料有稳定的市场，丰后的利润。
2014/03/07,15:01:02,462006,0,0,0,0,0,【累积信用】累积信用，按时还款。,3000,22,12,等额本息，每月还款,281,100.00,借款成功,,2014/2/28,12,402,huangyanglin,HR,22,20,1,0,0,0,0,1,,,,,,,,我私营企业者，营业需要资金。,累积信用积分，方便以后贷款,资金周转比较快，还款能力强。
2014/03/07,15:01:05,462007,1,1,0,0,0,第320次自杀game over2014.02.28全剧终!,6800,8,6,等额本息，每月还款,1160,100.00,借款成功,,2014/2/28,22,84,kunsha1314,D,51,15463,322,0,1,1,1,1,,,,,,,,第320次自杀game over2014.02.28全剧终!,第320次自杀game over2014.02.28全剧终!,第320次自杀game over2014.02.28全剧终!
2014/03/07,15:01:57,462008,0,0,0,0,0,【个人消费】用钱消费 大家速度按时还,4058,20,12,等额本息，每月还款,376,100.00,投标已结束,,2014/2/28,3,36,sunyang06,E,44,30,4,4,1,1,0,1,,,,,,,,工人 每月按时发工资按时还款,个人消费 想买点电子产品,从来没有逾期 没有不良记录谢谢
2014/03/07,15:02:01,462009,0,0,0,0,0,"【个人消费】置办家用电器,，及置办家具",3000,13,10,等额本息，每月还款,319,0.00,正在预审,8天02时47分,,0,162,cpp8899580,HR,11,10,0,0,0,0,0,0,个人消费,男,25,已婚,大专,自置有按揭,没有,本人在国企上班，有足够的还款能力，以及老婆也在国企工作，想提前置办一台台式空调,家里还少一台台式空调，想在夏季来临时，及时置办上,每月工资达5000元左右，家庭收入在8000元收入左右，有足够的还款能力
2014/03/07,15:02:04,462010,0,0,0,0,0,【网贷体验】我想了解网贷的真实性,3000,13,7,等额本息，每月还款,448,0.00,正在预审,8天02时49分,,0,84,abc3188789,HR,10,10,0,0,0,0,0,0,网贷体验,男,24,未婚,本科,集体宿舍,没有,我是一个工薪族，一个月4500左右的收入，对于网贷是第一次接触，想了解一下。诚信为主,我想用这笔钱用于日常开支,我会准时的还款，这点能力还是有的
2014/03/07,15:02:06,462011,0,0,0,0,0,【其他】用于投资白银创业的本钱,3000,13,12,等额本息，每月还款,268,0.00,正在预审,8天02时49分,,0,96,hgymdcg,HR,10,10,0,0,0,0,0,0,其他,男,48,离婚,中专,自置无按揭,没有,我需要借钱创业，寻找有缘之人。,我要用这笔钱做做白银。,可以做到稳定的盈利以偿还本金和利息。
2014/03/07,15:02:09,462012,0,0,0,0,0,【实体经营】投资农庄农场建设,3000,13,12,等额本息，每月还款,268,0.00,正在预审,8天02时48分,,0,324,thp5217,HR,10,10,0,0,0,0,0,0,实体经营,男,30,已婚,本科,自置有按揭,是,今年发展新的项目 准备投资建设 家庭式农场,进行土地规划 建设蔬菜大棚种植,之前做物流行业 有稳定收入以及稳定客户 经营公司7年，
2014/03/07,15:02:11,462013,0,0,0,0,0,【实体经营】做药品生意，进货用的,3000,13,12,等额本息，每月还款,268,0.00,正在预审,8天02时51分,,0,156,wenchang1978,HR,10,10,0,0,0,0,0,0,实体经营,男,36,离婚,大专,与父母共住,是,我在江苏这边做药品生意的，客户压了我一笔货，现在需要点钱，再次进货。还款没有问题，我的征信非常好,我在江苏这边做药品生意的，客户压了我一笔货，现在需要点钱，再次进货。,我经手的是修正药业的药品经销，客户很稳定，都是月底结款，现在客户按单压得有点大了，暂时没有钱给我，所以暂借一点临时周转，
2014/03/07,15:02:14,462014,0,0,0,0,0,【实体经营】运用于工作室经营,3000,13,7,等额本息，每月还款,448,0.00,正在预审,8天02时50分,,0,186,choujay,HR,10,10,0,0,0,0,0,0,实体经营,男,27,未婚,大专,自置无按揭,没有,一个DNF 地下城与勇士工作室,用于工作室增加电脑 现在状况很好,还款一个月大概有1W左右收入
2014/03/07,15:02:16,462015,0,0,0,0,0,【其他】资金周转可提前一次性还款,3000,13,7,等额本息，每月还款,448,0.00,正在预审,8天02时52分,,0,210,nywl,HR,10,10,0,0,0,0,0,0,其他,男,23,未婚,初中及以下,租用,没有,我叫韦亮 在工厂上班 月薪3000左右 老家是河南南阳 现在在广西南宁,我希望自己还能长高，自己个子很矮，我去看了自己还能长高一点，可我手中的钱还差一点不够药钱,每月有工资3000左右每月可存1500
2014/03/07,15:02:19,462016,0,0,0,0,0,【实体经营】生意资金周转，贷款10万,3000,13,12,等额本息，每月还款,268,0.00,正在预审,8天02时51分,,0,144,liaojinshuai,HR,10,10,0,0,0,0,0,0,实体经营,男,27,未婚,中专,与父母共住,没有,本人征信良好。无不良记录。,此款项用于生意资金周转。,公司现虽处于起步阶段，但是经营状况良好。月收入在2万左右
2014/03/07,15:02:23,462017,0,0,0,0,0,【实体经营】用于做目前事业上的有利资金,3000,22,8,等额本息，每月还款,408,100.00,借款审批中,,2014/2/28,20,102,liran0960,HR,10,10,0,0,0,0,0,0,,,,,,,,我结婚了，有自己的稳定收入，,做目前事业上的有利资金,有住房.有自己的车.有其他收入
2014/03/07,15:02:26,462018,0,0,0,0,0,【个人消费】日常生活消费购买手机,3000,13,7,等额本息，每月还款,448,0.00,正在预审,8天02时53分,,0,204,hjx811214,HR,16,10,0,0,0,0,0,0,个人消费,男,33,已婚,高中,租用,没有,在公司主要从事建材销售，已经工作2年左右比较稳定,手机坏掉了，想买个手机，过年回家钱给父母买了东西，所以年前有点周转不开,我的月工资在7000左右，所以还款能力没有问题的
2014/03/07,15:02:30,462019,0,0,0,0,0,【网商经营】网上开办网店，缺少资金。,3000,13,7,等额本息，每月还款,448,0.00,正在预审,8天02时52分,,0,198,li5682553,HR,10,10,0,0,0,0,0,0,网商经营,男,26,未婚,高中,集体宿舍,没有,本人有一份稳定的工作，为人诚实可靠。,网上开办网店，缺少一部分资金。想自己尝试一下做一点自己想做的事情。,本人拥有一份稳定的工作。月收入三千多点。
2014/03/07,15:02:33,462020,0,0,0,0,0,【个人消费】借款5000以作学习费用望批准为谢。信用,3000,13,12,等额本息，每月还款,268,0.00,正在预审,8天02时53分,,0,660,gaozhenzhen,HR,10,10,0,0,0,0,0,0,个人消费,女,25,未婚,大专,租用,没有,我想边工作边学习点知识，,学习培训，用于自己学习,我保证有还款能力，工资和各种
2014/03/07,15:02:36,462021,0,0,0,0,0,【网贷体验】网上购物累计信誉累计信誉,3000,22,12,等额本息，每月还款,281,100.00,投标已结束,,2014/2/28,20,450,jiangxue417,HR,10,10,0,1,0,0,0,0,,,,,,,,个体商户 手机批发 累计信誉,网购体验 累计信誉累计信誉,我月工资4000左右
2014/03/07,15:02:39,462022,0,0,0,0,0,【累积信用】累积信用，网络购物,3000,13,12,等额本息，每月还款,268,0.00,正在预审,8天02时57分,,0,534,wanhaisha,HR,10,10,0,0,0,0,0,0,累计信用,男,27,已婚,大专,自置有按揭,没有,实体涂料经营店面，承接各种外墙真石漆,主要用于方便网购，了解下网络贷款的趋势,稳定收入，先试用下这网络大款的感觉，如果可以可累积信用
2014/03/07,15:02:42,462023,0,0,1,0,0,【个人消费】年轻人刚过完年.手头紧张,3000,13,12,等额本息，每月还款,268,100.00,借款成功,,2014/3/6,8,294,yizai20148,HR,24,20,1,0,0,0,0,1,,,,,,,,我有月收入3000左右工作稳定,刚过完年 手头有点紧张 想拿来做生活费的,只要过了这两个月 3000元一个月存330到很简单
2014/03/07,15:02:46,462024,0,0,0,0,0,【网商经营】想要扩大公司经营规模,3000,13,12,等额本息，每月还款,268,0.00,正在预审,8天03时02分,,0,132,521jdd,HR,10,10,0,0,0,0,0,0,网商经营,女,24,未婚,大专,自置无按揭,是,我的信用良好，从无逾期，有商品房和车，没有按揭，是一次性付清,想扩大公司规模，经营和发展,公司流水较高，有固定资产
2014/03/07,15:02:48,462025,0,0,0,0,0,【个人消费】好借好还再借不难,3000,13,8,等额本息，每月还款,394,0.00,投标已结束,,2014/3/15,0,702,wsm588879,E,45,35,0,3,1,1,1,1,,,,,,,,我是一个诚实守信和喜欢投资理财的人,用于购买农资和扩大养殖规模,家中有耕地50亩羊羔80余只闲余时间还在市区里面做一些小本生意有足够的还款能力
2014/03/07,15:02:51,462026,0,0,0,0,0,【实体经营】购新车用于运输木材。,3000,13,12,等额本息，每月还款,268,0.00,正在预审,8天03时02分,,0,186,QIANXUELONG,HR,10,10,0,0,0,0,0,0,实体经营,男,28,已婚,高中,自置无按揭,没有,我是在广东肇庆做木材买卖的,这3000元只能是试用看看能不能借到款,随便装几车就有3000块啦
2014/03/07,15:02:56,462027,0,0,0,0,0,【个人消费】购买生活必需用品,3000,13,7,等额本息，每月还款,448,0.00,正在预审,8天03时04分,,0,144,zhs16888,HR,10,10,0,0,0,0,0,0,个人消费,男,28,未婚,高中,与父母共住,没有,"我是个信用良好的人,所谓好借好还,在借不难.",用这笔借款来添置个人的生活必需用品,"公司为台资企业,待遇良好.每月20号准时发放工资.且月最低工资为4100.有足够的还款能力."
2014/03/07,15:03:00,462028,0,0,0,0,0,【累积信用】第一次只能借3000感觉好少，想多累计点信用，为以后创业准备,3000,13,7,等额本息，每月还款,448,0.00,正在预审,8天03时03分,,0,162,wangsl527,E,33,30,0,0,0,1,0,1,累计信用,男,24,未婚,中专,租用,没有,我09年来的上海，之后一直在上海工作，人很诚信可靠，打算一直在上海发展。,自己消费，顺便提升下信誉度，,在上海陆家嘴工作，月收入5000左右，
2014/03/07,15:03:03,462029,0,0,1,0,0,【个人消费】急需3000，希望大家帮帮忙，用于医疗花费，谢谢了！,3000,13,6,等额本息，每月还款,520,100.00,借款审批中,,2014/2/28,9,258,a31372129,HR,19,10,1,0,0,0,0,0,,,,,,,,我在三亚的一家五星级酒店工作，目前月收入2500，信用良好，无不良嗜好，希望大家帮帮忙！,父亲得了急性胃病，急需用钱，我平时没什么存钱的习惯，所以现在拿不出钱，希望大家帮帮！,月收入2500，按月还款无压力，谢谢了~
2014/03/07,15:03:06,462030,0,0,0,0,0,【累积信用】拍拍贷讲诚信，增加自己的诚信。,3000,13,12,等额本息，每月还款,268,0.00,正在预审,8天03时05分,,0,222,lhx968,HR,12,10,0,0,0,0,0,0,累计信用,女,46,离婚,大专,自置无按揭,没有,听说拍拍贷讲诚信，我也想在这里增加自己的诚信。,听说拍拍贷讲诚信，我也想在这里增加自己的诚信,本人在国企上班，业余时间代理一家化妆品买。
2014/03/07,15:03:08,462031,0,0,0,0,0,【累积信用】做各类网络游戏币充&#20540;代理,3000,22,7,等额本息，每月还款,461,100.00,借款审批中,,2014/2/28,27,216,a119244,HR,10,10,0,0,0,0,0,0,,,,,,,,86年的，04年在湖北当消防兵06年退伍，做过保安，当地村副主任、民兵营长、后在成都做打工,现在在网吧当服务生，想用贷款做网络游戏币代理充值,有工资，家里有土地2亩多，楼房一栋，平房一套
2014/03/07,15:03:12,462032,0,0,0,0,0,换部手机，按时还款,1000,23,7,等额本息，每月还款,154,100.00,借款成功,,2014/2/28,3,18,liudaweiaa,E,26,20,1,3,1,1,0,0,,,,,,,,我是一名大学学生 想换一部手机 我会按时还款的 家里每个月给我1000元生活费,我是一名大学学生 想换一部手机 我会按时还款的 家里每个月给我1000元生活费,我是一名大学学生 想换一部手机 我会按时还款的 家里每个月给我1000元生活费
